"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38007","35864","654","32","77","34439","70005","21141","256","8","17663","4508","44330","54166","10577","109073"
"ALEXANDER","4802","11679","116","3","25","7863","21031","921","33","2","2501","352","10906","11734","1848","24488"
"ALLEGHANY","2053","2973","31","4","4","2428","6573","70","8","0","842","179","3300","3539","654","7493"
"ANSON","9146","2843","35","8","26","3477","6224","6168","23","0","3120","75","5750","6946","2839","15535"
"ASHE","4265","8723","99","5","21","6076","17346","109","22","0","1712","241","8525","9443","1221","19189"
"AVERY","1353","6980","57","6","9","3634","10697","47","20","0","1275","77","5271","5826","942","12039"
"BEAUFORT","10907","11743","118","16","22","9274","21893","6951","34","1","3201","452","13500","16021","2559","32080"
"BERTIE","8174","1604","37","3","3","2771","4442","7229","19","1","901","38","5264","6580","748","12592"
"BLADEN","9844","4904","71","7","10","6676","12027","7357","375","2","1751","433","9405","11130","977","21512"
"BRUNSWICK","26495","45744","608","31","61","41688","91050","8312","342","3","14920","1410","47550","54764","12313","114627"
"BUNCOMBE","74677","45607","1617","268","126","77920","162361","10064","346","34","27410","4120","84041","98621","17553","200215"
"BURKE","14643","22469","337","34","56","19512","47038","3039","88","0","6886","1014","24867","27700","4484","57051"
"CABARRUS","43313","50954","1132","88","138","51513","91841","26566","354","8","28369","5514","59603","70155","17380","147138"
"CALDWELL","10679","26001","354","40","40","16115","45186","2561","67","0","5415","916","23565","25776","3888","53229"
"CAMDEN","1492","2757","61","2","5","3216","5946","867","9","1","710","35","3389","3643","501","7533"
"CARTERET","9834","23696","291","13","43","17781","43506","2122","85","8","5937","523","22013","24812","4833","51658"
"CASWELL","6594","3923","48","5","11","4540","9011","4627","20","1","1462","172","6531","7466","1124","15121"
"CATAWBA","21779","46698","586","45","80","36947","81466","8466","129","2","16072","3567","45552","51299","9284","106135"
"CHATHAM","20911","13821","291","19","29","21969","40828","5798","118","1","10295","1771","23079","26961","7000","57040"
"CHEROKEE","3881","10628","124","10","14","7019","20061","221","123","0","1271","179","10148","11077","451","21676"
"CHOWAN","3859","2770","33","3","4","2943","6146","2724","11","2","729","68","4128","5110","374","9612"
"CLAY","1546","4218","55","3","6","3164","8350","41","15","0","586","66","4093","4453","446","8992"
"CLEVELAND","21574","24747","357","25","63","18910","45157","12888","92","2","7537","715","27568","32352","5756","65676"
"COLUMBUS","15660","9609","100","8","24","10092","21341","10138","913","0","3101","328","15179","17991","2323","35493"
"CRAVEN","20157","25367","487","43","53","22075","46384","13402","160","7","8229","1531","28724","34619","4839","68182"
"CUMBERLAND","86809","47101","1552","127","237","63482","79655","77735","2107","53","39758","10839","77490","98077","23741","199308"
"CURRITUCK","3331","8668","189","15","25","8547","17792","1019","43","2","1919","152","9489","9981","1305","20775"
"DARE","7591","10145","204","24","17","11782","26409","497","34","1","2822","245","13146","14575","2042","29763"
"DAVIDSON","22435","54116","575","45","90","33528","86120","9577","239","5","14848","2163","47072","53355","10362","110789"
"DAVIE","4943","15972","162","13","27","9794","25065","1812","37","1","3996","581","13397","14826","2688","30911"
"DUPLIN","11988","9093","108","9","30","8842","17606","8041","54","1","4368","1682","12613","14869","2588","30070"
"DURHAM","124170","24523","1216","153","92","77277","104022","72510","535","22","50342","9191","87811","111672","27948","227431"
"EDGECOMBE","21694","6344","93","13","15","5572","11780","19111","62","1","2777","436","13671","18139","1921","33731"
"FORSYTH","103015","73107","1583","149","186","84552","153121","66770","496","23","42182","10910","105872","129925","26795","262592"
"FRANKLIN","16738","14932","315","24","46","14778","28299","10698","133","2","7701","1191","19055","21787","5991","46833"
"GASTON","41237","58802","1043","86","156","47495","102370","24351","334","3","21761","4211","61838","72980","14001","148819"
"GATES","3657","1902","28","0","7","2316","4789","2441","15","0","665","49","3409","3924","577","7910"
"GRAHAM","1323","2866","26","1","8","1686","5346","5","266","1","292","20","2773","2928","209","5910"
"GRANVILLE","16879","10518","177","12","28","11567","22228","11334","74","2","5543","885","15834","18545","4802","39181"
"GREENE","5157","2350","19","5","4","3078","5737","3665","11","0","1200","390","4499","5470","644","10613"
"GUILFORD","158868","89999","2117","248","225","113144","187421","119510","937","9","56724","11001","150637","188455","25509","364601"
"HALIFAX","21776","4902","107","10","9","9276","13663","18439","1067","1","2910","245","15206","18816","2058","36080"
"HARNETT","24301","28644","676","39","93","24568","46647","15652","442","14","15566","3779","31507","37499","9315","78321"
"HAYWOOD","13555","15464","324","24","38","15466","41087","446","116","0","3222","445","20089","22890","1892","44871"
"HENDERSON","17300","31505","554","52","46","35426","72200","2238","141","2","10302","2065","35819","42586","6478","84883"
"HERTFORD","9616","1520","34","6","11","3070","4494","8642","92","2","1027","92","5920","7662","675","14257"
"HOKE","13924","7027","282","24","49","10379","12263","11821","1963","13","5625","2057","13603","16573","1509","31685"
"HYDE","1402","560","16","1","0","1003","2157","563","1","0","261","37","1304","1481","197","2982"
"IREDELL","28016","53752","801","62","104","45593","96995","13389","210","1","17733","3462","55139","61533","11656","128328"
"JACKSON","9074","8029","210","28","13","11040","22872","610","1415","2","3495","611","12258","13717","2419","28394"
"JOHNSTON","39459","54548","1084","67","183","46690","95561","21886","391","13","24180","6320","61196","70378","10457","142031"
"JONES","2745","2067","34","3","2","1947","4081","2041","11","0","665","65","2898","3401","499","6798"
"LEE","13206","11445","230","14","46","12532","23473","6946","138","7","6909","2728","15392","18496","3585","37473"
"LENOIR","17032","9847","132","9","16","8680","17840","14034","58","0","3784","605","14502","18310","2904","35716"
"LINCOLN","12146","29496","388","19","73","20507","50791","3115","87","0","8636","1592","27020","29460","6149","62629"
"MACON","5543","11598","158","24","27","9088","24229","156","52","2","1999","395","12129","13829","480","26438"
"MADISON","5550","4571","113","15","12","6272","14569","141","29","0","1794","152","7287","7689","1557","16533"
"MARTIN","8462","3463","40","5","11","3964","8401","6453","28","0","1063","135","6803","8435","707","15945"
"MCDOWELL","6375","12416","154","17","19","9946","25938","759","30","1","2199","420","13099","14418","1410","28927"
"MECKLENBURG","328492","162076","5766","542","503","268467","386331","233078","2029","39","144369","37198","317387","380820","67639","765846"
"MITCHELL","1092","6498","47","3","4","3271","9653","33","10","0","1219","101","4807","5263","845","10915"
"MONTGOMERY","5927","5959","82","6","28","4676","11374","3098","43","0","2163","630","7298","8180","1200","16678"
"MOORE","15784","29874","546","36","79","25476","56077","7497","318","5","7898","1380","30927","36682","4186","71795"
"NASH","30154","19298","284","13","44","16055","32990","25075","315","4","7464","1375","27484","33658","4706","65848"
"NEW HANOVER","50429","52855","1398","140","111","65595","126709","19069","358","11","24381","3131","69296","81519","19713","170528"
"NORTHAMPTON","8504","1512","40","3","6","3067","5056","7209","30","0","837","48","5623","6739","770","13132"
"ONSLOW","23300","41168","1410","80","187","39517","70188","16427","364","23","18660","5071","43587","51715","10360","105662"
"ORANGE","49639","13840","607","73","35","40513","71081","10828","238","1","22559","3465","42358","50107","12242","104707"
"PAMLICO","2902","3525","47","1","6","2646","6869","1374","25","0","859","66","3979","4520","628","9127"
"PASQUOTANK","10821","6683","184","22","23","9189","14940","9080","41","1","2860","307","11373","13632","1917","26922"
"PENDER","11429","17720","361","19","41","14857","32440","5827","104","3","6053","951","19065","21198","4164","44427"
"PERQUIMANS","3224","3175","51","4","12","3337","7029","2015","20","2","737","41","4305","4942","556","9803"
"PERSON","10594","7624","115","14","11","8530","17021","6697","121","4","3045","374","11343","13361","2184","26888"
"PITT","48515","29272","705","77","101","34266","59827","37360","213","1","15535","2511","45300","57318","10318","112936"
"POLK","3721","5817","94","10","14","5976","13660","582","10","1","1379","198","6936","8065","631","15632"
"RANDOLPH","16381","48862","582","38","83","27183","75202","5579","292","5","12051","2955","40677","45295","7157","93129"
"RICHMOND","12453","6732","106","13","33","7658","15870","8378","355","0","2392","384","11673","13950","1372","26995"
"ROBESON","37088","11833","192","16","85","20198","19685","18108","23916","8","7695","1655","29583","37172","2657","69412"
"ROCKINGHAM","19194","23285","304","20","56","17301","41756","10983","99","0","7322","953","27129","31759","1272","60160"
"ROWAN","23989","40732","544","54","87","29347","67052","14640","187","3","12871","2209","40106","45688","8959","94753"
"RUTHERFORD","11392","18944","234","21","34","14206","35889","4026","62","0","4854","665","19219","22125","3487","44831"
